CarerID,WorkerType,Latitude,Longitude,PreferredAreaLatitude,PreferredAreaLongitude,MaxTravelDistanceMiles,ExperienceInYears,Skills,Gender,Languages,VehicleType,WorkingDays,OffDays,ShiftStart,ShiftEnd,ContractHoursPerWeek,MaxDailyHours,MaxWeeklyHours,PreferredShift,Date,DayOfWeek,Status
C0053,Student,51.59193,-0.137734,51.568204,-0.158467,8,7,"Companionship, First Aid, Medication Support",Male,"Spanish, English",Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,14:00,23:00,20,8,20,Afternoon,02/06/2026,Tuesday,Available
C0053,Student,51.59193,-0.137734,51.568204,-0.158467,8,7,"Companionship, First Aid, Medication Support",Male,"Spanish, English",Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,14:00,23:00,20,8,20,Afternoon,03/06/2026,Wednesday,Available
C0053,Student,51.59193,-0.137734,51.568204,-0.158467,8,7,"Companionship, First Aid, Medication Support",Male,"Spanish, English",Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,14:00,23:00,20,8,20,Afternoon,04/06/2026,Thursday,Available
C0053,Student,51.59193,-0.137734,51.568204,-0.158467,8,7,"Companionship, First Aid, Medication Support",Male,"Spanish, English",Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,14:00,23:00,20,8,20,Afternoon,05/06/2026,Friday,Available
C0053,Student,51.59193,-0.137734,51.568204,-0.158467,8,7,"Companionship, First Aid, Medication Support",Male,"Spanish, English",Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,14:00,23:00,20,8,20,Afternoon,06/06/2026,Saturday,Available
C0054,Part-Time,51.646592,0.161706,51.647424,0.145864,8,2,"Dementia Care, Meal Preparation",Other,English,Car,Flexible,Flexible,10:00,15:00,30,7,32,Morning,01/06/2026,Monday,Available
C0054,Part-Time,51.646592,0.161706,51.647424,0.145864,8,2,"Dementia Care, Meal Preparation",Other,English,Car,Flexible,Flexible,10:00,15:00,30,7,32,Morning,02/06/2026,Tuesday,Available
C0054,Part-Time,51.646592,0.161706,51.647424,0.145864,8,2,"Dementia Care, Meal Preparation",Other,English,Car,Flexible,Flexible,10:00,15:00,30,7,32,Morning,03/06/2026,Wednesday,Available
C0054,Part-Time,51.646592,0.161706,51.647424,0.145864,8,2,"Dementia Care, Meal Preparation",Other,English,Car,Flexible,Flexible,10:00,15:00,30,7,32,Morning,04/06/2026,Thursday,Available
C0054,Part-Time,51.646592,0.161706,51.647424,0.145864,8,2,"Dementia Care, Meal Preparation",Other,English,Car,Flexible,Flexible,10:00,15:00,30,7,32,Morning,06/06/2026,Saturday,Available
C0054,Part-Time,51.646592,0.161706,51.647424,0.145864,8,2,"Dementia Care, Meal Preparation",Other,English,Car,Flexible,Flexible,10:00,15:00,30,7,32,Morning,07/06/2026,Sunday,Available
C0055,Full-Time,51.598113,0.23669,51.605697,0.189113,5,8,"Palliative Care, Medication Support, Companionship",Other,Spanish,Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,13:00,22:00,35,12,36,Flexible,01/06/2026,Monday,Available
C0055,Full-Time,51.598113,0.23669,51.605697,0.189113,5,8,"Palliative Care, Medication Support, Companionship",Other,Spanish,Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,13:00,22:00,35,12,36,Flexible,02/06/2026,Tuesday,Available
C0055,Full-Time,51.598113,0.23669,51.605697,0.189113,5,8,"Palliative Care, Medication Support, Companionship",Other,Spanish,Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,13:00,22:00,35,12,36,Flexible,03/06/2026,Wednesday,Available
C0055,Full-Time,51.598113,0.23669,51.605697,0.189113,5,8,"Palliative Care, Medication Support, Companionship",Other,Spanish,Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,13:00,22:00,35,12,36,Flexible,04/06/2026,Thursday,Available
C0055,Full-Time,51.598113,0.23669,51.605697,0.189113,5,8,"Palliative Care, Medication Support, Companionship",Other,Spanish,Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,13:00,22:00,35,12,36,Flexible,05/06/2026,Friday,Available
C0055,Full-Time,51.598113,0.23669,51.605697,0.189113,5,8,"Palliative Care, Medication Support, Companionship",Other,Spanish,Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,13:00,22:00,35,12,36,Flexible,06/06/2026,Saturday,Available
C0056,Student,51.320369,0.105593,51.316466,0.123203,12,0,"Companionship, Mobility Support",Other,Hindi,Car,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,12:00,22:00,20,4,20,Morning,01/06/2026,Monday,Available
C0056,Student,51.320369,0.105593,51.316466,0.123203,12,0,"Companionship, Mobility Support",Other,Hindi,Car,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,12:00,22:00,20,4,20,Morning,02/06/2026,Tuesday,Available
C0056,Student,51.320369,0.105593,51.316466,0.123203,12,0,"Companionship, Mobility Support",Other,Hindi,Car,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,12:00,22:00,20,4,20,Morning,03/06/2026,Wednesday,Available
C0056,Student,51.320369,0.105593,51.316466,0.123203,12,0,"Companionship, Mobility Support",Other,Hindi,Car,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,12:00,22:00,20,4,20,Morning,04/06/2026,Thursday,Available
C0056,Student,51.320369,0.105593,51.316466,0.123203,12,0,"Companionship, Mobility Support",Other,Hindi,Car,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,12:00,22:00,20,4,20,Morning,05/06/2026,Friday,Available
C0056,Student,51.320369,0.105593,51.316466,0.123203,12,0,"Companionship, Mobility Support",Other,Hindi,Car,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,12:00,22:00,20,4,20,Morning,06/06/2026,Saturday,Available
C0057,Full-Time,51.333755,-0.198428,51.29771,-0.208726,12,5,"Meal Preparation, Medication Support",Male,"Hindi, English",Public Transport,Flexible,Flexible,11:00,20:00,35,9,37,Flexible,01/06/2026,Monday,Available
C0057,Full-Time,51.333755,-0.198428,51.29771,-0.208726,12,5,"Meal Preparation, Medication Support",Male,"Hindi, English",Public Transport,Flexible,Flexible,11:00,20:00,35,9,37,Flexible,02/06/2026,Tuesday,Available
C0057,Full-Time,51.333755,-0.198428,51.29771,-0.208726,12,5,"Meal Preparation, Medication Support",Male,"Hindi, English",Public Transport,Flexible,Flexible,11:00,20:00,35,9,37,Flexible,03/06/2026,Wednesday,Available
C0057,Full-Time,51.333755,-0.198428,51.29771,-0.208726,12,5,"Meal Preparation, Medication Support",Male,"Hindi, English",Public Transport,Flexible,Flexible,11:00,20:00,35,9,37,Flexible,04/06/2026,Thursday,Available
C0057,Full-Time,51.333755,-0.198428,51.29771,-0.208726,12,5,"Meal Preparation, Medication Support",Male,"Hindi, English",Public Transport,Flexible,Flexible,11:00,20:00,35,9,37,Flexible,05/06/2026,Friday,Available
C0057,Full-Time,51.333755,-0.198428,51.29771,-0.208726,12,5,"Meal Preparation, Medication Support",Male,"Hindi, English",Public Transport,Flexible,Flexible,11:00,20:00,35,9,37,Flexible,06/06/2026,Saturday,Available
C0057,Full-Time,51.333755,-0.198428,51.29771,-0.208726,12,5,"Meal Preparation, Medication Support",Male,"Hindi, English",Public Transport,Flexible,Flexible,11:00,20:00,35,9,37,Flexible,07/06/2026,Sunday,Available
C0058,Full-Time,51.489328,-0.292611,51.461505,-0.252278,12,5,"Personal Care, Mobility Support, Meal Preparation",Female,French,Public Transport,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",14:00,22:00,35,9,47,Flexible,01/06/2026,Monday,Available
C0058,Full-Time,51.489328,-0.292611,51.461505,-0.252278,12,5,"Personal Care, Mobility Support, Meal Preparation",Female,French,Public Transport,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",14:00,22:00,35,9,47,Flexible,03/06/2026,Wednesday,Available
C0058,Full-Time,51.489328,-0.292611,51.461505,-0.252278,12,5,"Personal Care, Mobility Support, Meal Preparation",Female,French,Public Transport,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",14:00,22:00,35,9,47,Flexible,04/06/2026,Thursday,Available
C0058,Full-Time,51.489328,-0.292611,51.461505,-0.252278,12,5,"Personal Care, Mobility Support, Meal Preparation",Female,French,Public Transport,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",14:00,22:00,35,9,47,Flexible,05/06/2026,Friday,Available
C0059,Part-Time,51.484859,-0.453222,51.445167,-0.454781,12,8,"Personal Care, Medication Support, Companionship",Male,"English, Spanish",Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,11:00,18:00,30,6,35,Afternoon,01/06/2026,Monday,Available
C0059,Part-Time,51.484859,-0.453222,51.445167,-0.454781,12,8,"Personal Care, Medication Support, Companionship",Male,"English, Spanish",Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,11:00,18:00,30,6,35,Afternoon,02/06/2026,Tuesday,Available
C0059,Part-Time,51.484859,-0.453222,51.445167,-0.454781,12,8,"Personal Care, Medication Support, Companionship",Male,"English, Spanish",Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,11:00,18:00,30,6,35,Afternoon,03/06/2026,Wednesday,Available
C0059,Part-Time,51.484859,-0.453222,51.445167,-0.454781,12,8,"Personal Care, Medication Support, Companionship",Male,"English, Spanish",Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,11:00,18:00,30,6,35,Afternoon,04/06/2026,Thursday,Available
C0059,Part-Time,51.484859,-0.453222,51.445167,-0.454781,12,8,"Personal Care, Medication Support, Companionship",Male,"English, Spanish",Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,11:00,18:00,30,6,35,Afternoon,05/06/2026,Friday,Available
C0059,Part-Time,51.484859,-0.453222,51.445167,-0.454781,12,8,"Personal Care, Medication Support, Companionship",Male,"English, Spanish",Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,11:00,18:00,30,6,35,Afternoon,06/06/2026,Saturday,Available
C0060,Full-Time,51.289052,-0.251672,51.273529,-0.228175,8,3,"Companionship, Palliative Care, Mobility Support",Female,"Hindi, ",Bicycle,Flexible,Flexible,07:00,11:00,40,10,48,Morning,01/06/2026,Monday,Available
C0060,Full-Time,51.289052,-0.251672,51.273529,-0.228175,8,3,"Companionship, Palliative Care, Mobility Support",Female,"Hindi, ",Bicycle,Flexible,Flexible,07:00,11:00,40,10,48,Morning,02/06/2026,Tuesday,Available
C0060,Full-Time,51.289052,-0.251672,51.273529,-0.228175,8,3,"Companionship, Palliative Care, Mobility Support",Female,"Hindi, ",Bicycle,Flexible,Flexible,07:00,11:00,40,10,48,Morning,03/06/2026,Wednesday,Available
C0060,Full-Time,51.289052,-0.251672,51.273529,-0.228175,8,3,"Companionship, Palliative Care, Mobility Support",Female,"Hindi, ",Bicycle,Flexible,Flexible,07:00,11:00,40,10,48,Morning,04/06/2026,Thursday,Available
C0060,Full-Time,51.289052,-0.251672,51.273529,-0.228175,8,3,"Companionship, Palliative Care, Mobility Support",Female,"Hindi, ",Bicycle,Flexible,Flexible,07:00,11:00,40,10,48,Morning,05/06/2026,Friday,Available
C0060,Full-Time,51.289052,-0.251672,51.273529,-0.228175,8,3,"Companionship, Palliative Care, Mobility Support",Female,"Hindi, ",Bicycle,Flexible,Flexible,07:00,11:00,40,10,48,Morning,06/06/2026,Saturday,Available
C0060,Full-Time,51.289052,-0.251672,51.273529,-0.228175,8,3,"Companionship, Palliative Care, Mobility Support",Female,"Hindi, ",Bicycle,Flexible,Flexible,07:00,11:00,40,10,48,Morning,07/06/2026,Sunday,Available
C0061,Student,51.63401,-0.439138,51.586542,-0.468824,8,1,"Palliative Care, Personal Care, First Aid",Male,English,Public Transport,Weekends,"Monday, Tuesday, Wednesday, Thursday, Friday",11:00,15:00,20,5,20,Flexible,06/06/2026,Saturday,Available
C0061,Student,51.63401,-0.439138,51.586542,-0.468824,8,1,"Palliative Care, Personal Care, First Aid",Male,English,Public Transport,Weekends,"Monday, Tuesday, Wednesday, Thursday, Friday",11:00,15:00,20,5,20,Flexible,07/06/2026,Sunday,Available
C0062,Part-Time,51.452005,-0.287635,51.425009,-0.281231,5,6,"Meal Preparation, Mobility Support",Other,Hindi,Car,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,10:00,20:00,25,6,33,Night,02/06/2026,Tuesday,Available
C0062,Part-Time,51.452005,-0.287635,51.425009,-0.281231,5,6,"Meal Preparation, Mobility Support",Other,Hindi,Car,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,10:00,20:00,25,6,33,Night,03/06/2026,Wednesday,Available
C0062,Part-Time,51.452005,-0.287635,51.425009,-0.281231,5,6,"Meal Preparation, Mobility Support",Other,Hindi,Car,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,10:00,20:00,25,6,33,Night,04/06/2026,Thursday,Available
C0062,Part-Time,51.452005,-0.287635,51.425009,-0.281231,5,6,"Meal Preparation, Mobility Support",Other,Hindi,Car,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,10:00,20:00,25,6,33,Night,05/06/2026,Friday,Available
C0062,Part-Time,51.452005,-0.287635,51.425009,-0.281231,5,6,"Meal Preparation, Mobility Support",Other,Hindi,Car,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,10:00,20:00,25,6,33,Night,06/06/2026,Saturday,Available
C0063,Part-Time,51.386135,0.247215,51.432923,0.283357,5,1,"Medication Support, Personal Care",Other,"English, punjabi, Spanish",Public Transport,Flexible,Flexible,09:00,15:00,30,6,32,Flexible,01/06/2026,Monday,Available
C0063,Part-Time,51.386135,0.247215,51.432923,0.283357,5,1,"Medication Support, Personal Care",Other,"English, punjabi, Spanish",Public Transport,Flexible,Flexible,09:00,15:00,30,6,32,Flexible,02/06/2026,Tuesday,Available
C0063,Part-Time,51.386135,0.247215,51.432923,0.283357,5,1,"Medication Support, Personal Care",Other,"English, punjabi, Spanish",Public Transport,Flexible,Flexible,09:00,15:00,30,6,32,Flexible,03/06/2026,Wednesday,Available
C0063,Part-Time,51.386135,0.247215,51.432923,0.283357,5,1,"Medication Support, Personal Care",Other,"English, punjabi, Spanish",Public Transport,Flexible,Flexible,09:00,15:00,30,6,32,Flexible,04/06/2026,Thursday,Available
C0063,Part-Time,51.386135,0.247215,51.432923,0.283357,5,1,"Medication Support, Personal Care",Other,"English, punjabi, Spanish",Public Transport,Flexible,Flexible,09:00,15:00,30,6,32,Flexible,05/06/2026,Friday,Available
C0063,Part-Time,51.386135,0.247215,51.432923,0.283357,5,1,"Medication Support, Personal Care",Other,"English, punjabi, Spanish",Public Transport,Flexible,Flexible,09:00,15:00,30,6,32,Flexible,06/06/2026,Saturday,Available
C0063,Part-Time,51.386135,0.247215,51.432923,0.283357,5,1,"Medication Support, Personal Care",Other,"English, punjabi, Spanish",Public Transport,Flexible,Flexible,09:00,15:00,30,6,32,Flexible,07/06/2026,Sunday,Available
C0064,Student,51.566278,-0.478071,51.548521,-0.517038,12,1,"Companionship, Medication Support",Female,"English, punjabi",Public Transport,Weekends,"Monday, Tuesday, Wednesday, Thursday, Friday",12:00,19:00,10,6,20,Evening,06/06/2026,Saturday,Available
C0064,Student,51.566278,-0.478071,51.548521,-0.517038,12,1,"Companionship, Medication Support",Female,"English, punjabi",Public Transport,Weekends,"Monday, Tuesday, Wednesday, Thursday, Friday",12:00,19:00,10,6,20,Evening,07/06/2026,Sunday,Available
C0065,Student,51.521558,0.29878,51.537246,0.270363,8,2,"Palliative Care, First Aid, Companionship",Female,Spanish,Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",06:00,16:00,10,6,20,Night,01/06/2026,Monday,Available
C0065,Student,51.521558,0.29878,51.537246,0.270363,8,2,"Palliative Care, First Aid, Companionship",Female,Spanish,Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",06:00,16:00,10,6,20,Night,02/06/2026,Tuesday,Available
C0065,Student,51.521558,0.29878,51.537246,0.270363,8,2,"Palliative Care, First Aid, Companionship",Female,Spanish,Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",06:00,16:00,10,6,20,Night,03/06/2026,Wednesday,Available
C0065,Student,51.521558,0.29878,51.537246,0.270363,8,2,"Palliative Care, First Aid, Companionship",Female,Spanish,Bicycle,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",06:00,16:00,10,6,20,Night,05/06/2026,Friday,Available
C0066,Part-Time,51.511949,0.279048,51.502258,0.293277,12,2,"Meal Preparation, Medication Support",Other,English,Public Transport,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,11:00,19:00,25,8,29,Evening,01/06/2026,Monday,Available
C0066,Part-Time,51.511949,0.279048,51.502258,0.293277,12,2,"Meal Preparation, Medication Support",Other,English,Public Transport,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,11:00,19:00,25,8,29,Evening,02/06/2026,Tuesday,Available
C0066,Part-Time,51.511949,0.279048,51.502258,0.293277,12,2,"Meal Preparation, Medication Support",Other,English,Public Transport,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,11:00,19:00,25,8,29,Evening,03/06/2026,Wednesday,Available
C0066,Part-Time,51.511949,0.279048,51.502258,0.293277,12,2,"Meal Preparation, Medication Support",Other,English,Public Transport,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,11:00,19:00,25,8,29,Evening,04/06/2026,Thursday,Available
C0066,Part-Time,51.511949,0.279048,51.502258,0.293277,12,2,"Meal Preparation, Medication Support",Other,English,Public Transport,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,11:00,19:00,25,8,29,Evening,05/06/2026,Friday,Available
C0066,Part-Time,51.511949,0.279048,51.502258,0.293277,12,2,"Meal Preparation, Medication Support",Other,English,Public Transport,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,11:00,19:00,25,8,29,Evening,06/06/2026,Saturday,Available
C0067,Full-Time,51.352111,-0.279607,51.341381,-0.238274,8,0,"First Aid, Medication Support, Meal Preparation",Female,Hindi,Car,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",14:00,21:00,35,10,38,Afternoon,01/06/2026,Monday,Available
C0067,Full-Time,51.352111,-0.279607,51.341381,-0.238274,8,0,"First Aid, Medication Support, Meal Preparation",Female,Hindi,Car,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",14:00,21:00,35,10,38,Afternoon,02/06/2026,Tuesday,Available
C0067,Full-Time,51.352111,-0.279607,51.341381,-0.238274,8,0,"First Aid, Medication Support, Meal Preparation",Female,Hindi,Car,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",14:00,21:00,35,10,38,Afternoon,03/06/2026,Wednesday,Available
C0067,Full-Time,51.352111,-0.279607,51.341381,-0.238274,8,0,"First Aid, Medication Support, Meal Preparation",Female,Hindi,Car,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",14:00,21:00,35,10,38,Afternoon,04/06/2026,Thursday,Available
C0067,Full-Time,51.352111,-0.279607,51.341381,-0.238274,8,0,"First Aid, Medication Support, Meal Preparation",Female,Hindi,Car,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",14:00,21:00,35,10,38,Afternoon,05/06/2026,Friday,Available
C0068,Full-Time,51.547407,-0.055036,51.592065,-0.094266,5,3,"Meal Preparation, Medication Support, Palliative Care",Male,English,Car,Flexible,Flexible,12:00,18:00,40,8,43,Evening,01/06/2026,Monday,Available
C0068,Full-Time,51.547407,-0.055036,51.592065,-0.094266,5,3,"Meal Preparation, Medication Support, Palliative Care",Male,English,Car,Flexible,Flexible,12:00,18:00,40,8,43,Evening,02/06/2026,Tuesday,Available
C0068,Full-Time,51.547407,-0.055036,51.592065,-0.094266,5,3,"Meal Preparation, Medication Support, Palliative Care",Male,English,Car,Flexible,Flexible,12:00,18:00,40,8,43,Evening,03/06/2026,Wednesday,Available
C0068,Full-Time,51.547407,-0.055036,51.592065,-0.094266,5,3,"Meal Preparation, Medication Support, Palliative Care",Male,English,Car,Flexible,Flexible,12:00,18:00,40,8,43,Evening,04/06/2026,Thursday,Available
C0068,Full-Time,51.547407,-0.055036,51.592065,-0.094266,5,3,"Meal Preparation, Medication Support, Palliative Care",Male,English,Car,Flexible,Flexible,12:00,18:00,40,8,43,Evening,05/06/2026,Friday,Available
C0068,Full-Time,51.547407,-0.055036,51.592065,-0.094266,5,3,"Meal Preparation, Medication Support, Palliative Care",Male,English,Car,Flexible,Flexible,12:00,18:00,40,8,43,Evening,07/06/2026,Sunday,Available
C0069,Student,51.41741,-0.224249,51.377404,-0.219503,8,4,"Companionship, Mobility Support",Other,English,Public Transport,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,06:00,14:00,20,5,20,Morning,01/06/2026,Monday,Available
C0069,Student,51.41741,-0.224249,51.377404,-0.219503,8,4,"Companionship, Mobility Support",Other,English,Public Transport,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,06:00,14:00,20,5,20,Morning,02/06/2026,Tuesday,Available
C0069,Student,51.41741,-0.224249,51.377404,-0.219503,8,4,"Companionship, Mobility Support",Other,English,Public Transport,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,06:00,14:00,20,5,20,Morning,03/06/2026,Wednesday,Available
C0069,Student,51.41741,-0.224249,51.377404,-0.219503,8,4,"Companionship, Mobility Support",Other,English,Public Transport,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,06:00,14:00,20,5,20,Morning,04/06/2026,Thursday,Available
C0069,Student,51.41741,-0.224249,51.377404,-0.219503,8,4,"Companionship, Mobility Support",Other,English,Public Transport,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,06:00,14:00,20,5,20,Morning,05/06/2026,Friday,Available
C0069,Student,51.41741,-0.224249,51.377404,-0.219503,8,4,"Companionship, Mobility Support",Other,English,Public Transport,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,06:00,14:00,20,5,20,Morning,06/06/2026,Saturday,Available
C0070,Full-Time,51.572925,-0.338518,51.621849,-0.307753,5,3,"Personal Care, Companionship, Mobility Support",Male,English,Car,Flexible,Flexible,07:00,16:00,35,12,40,Afternoon,01/06/2026,Monday,Available
C0070,Full-Time,51.572925,-0.338518,51.621849,-0.307753,5,3,"Personal Care, Companionship, Mobility Support",Male,English,Car,Flexible,Flexible,07:00,16:00,35,12,40,Afternoon,02/06/2026,Tuesday,Available
C0070,Full-Time,51.572925,-0.338518,51.621849,-0.307753,5,3,"Personal Care, Companionship, Mobility Support",Male,English,Car,Flexible,Flexible,07:00,16:00,35,12,40,Afternoon,03/06/2026,Wednesday,Available
C0070,Full-Time,51.572925,-0.338518,51.621849,-0.307753,5,3,"Personal Care, Companionship, Mobility Support",Male,English,Car,Flexible,Flexible,07:00,16:00,35,12,40,Afternoon,04/06/2026,Thursday,Available
C0070,Full-Time,51.572925,-0.338518,51.621849,-0.307753,5,3,"Personal Care, Companionship, Mobility Support",Male,English,Car,Flexible,Flexible,07:00,16:00,35,12,40,Afternoon,05/06/2026,Friday,Available
C0070,Full-Time,51.572925,-0.338518,51.621849,-0.307753,5,3,"Personal Care, Companionship, Mobility Support",Male,English,Car,Flexible,Flexible,07:00,16:00,35,12,40,Afternoon,06/06/2026,Saturday,Available
C0070,Full-Time,51.572925,-0.338518,51.621849,-0.307753,5,3,"Personal Care, Companionship, Mobility Support",Male,English,Car,Flexible,Flexible,07:00,16:00,35,12,40,Afternoon,07/06/2026,Sunday,Available
C0071,Student,51.317914,-0.123141,51.279509,-0.166049,8,1,"Meal Preparation, Palliative Care",Female,"French, Hindi",Car,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",12:00,20:00,20,7,20,Morning,01/06/2026,Monday,Available
C0071,Student,51.317914,-0.123141,51.279509,-0.166049,8,1,"Meal Preparation, Palliative Care",Female,"French, Hindi",Car,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",12:00,20:00,20,7,20,Morning,02/06/2026,Tuesday,Available
C0071,Student,51.317914,-0.123141,51.279509,-0.166049,8,1,"Meal Preparation, Palliative Care",Female,"French, Hindi",Car,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",12:00,20:00,20,7,20,Morning,03/06/2026,Wednesday,Available
C0071,Student,51.317914,-0.123141,51.279509,-0.166049,8,1,"Meal Preparation, Palliative Care",Female,"French, Hindi",Car,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",12:00,20:00,20,7,20,Morning,04/06/2026,Thursday,Available
C0071,Student,51.317914,-0.123141,51.279509,-0.166049,8,1,"Meal Preparation, Palliative Care",Female,"French, Hindi",Car,"Monday, Tuesday, Wednesday, Thursday, Friday","Saturday, Sunday",12:00,20:00,20,7,20,Morning,05/06/2026,Friday,Available
C0072,Part-Time,51.656054,-0.144814,51.695382,-0.167419,12,7,"Mobility Support, Dementia Care, Medication Support",Female,"French, English",Bicycle,Weekends,"Monday, Tuesday, Wednesday, Thursday, Friday",08:00,12:00,30,6,35,Morning,06/06/2026,Saturday,Available
C0072,Part-Time,51.656054,-0.144814,51.695382,-0.167419,12,7,"Mobility Support, Dementia Care, Medication Support",Female,"French, English",Bicycle,Weekends,"Monday, Tuesday, Wednesday, Thursday, Friday",08:00,12:00,30,6,35,Morning,07/06/2026,Sunday,Available
C0073,Student,51.37429,-0.424614,51.351767,-0.389414,12,4,"Personal Care, Mobility Support",Other,Hindi,Car,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,14:00,19:00,10,8,20,Morning,01/06/2026,Monday,Available
C0073,Student,51.37429,-0.424614,51.351767,-0.389414,12,4,"Personal Care, Mobility Support",Other,Hindi,Car,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,14:00,19:00,10,8,20,Morning,02/06/2026,Tuesday,Available
C0073,Student,51.37429,-0.424614,51.351767,-0.389414,12,4,"Personal Care, Mobility Support",Other,Hindi,Car,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,14:00,19:00,10,8,20,Morning,04/06/2026,Thursday,Available
C0073,Student,51.37429,-0.424614,51.351767,-0.389414,12,4,"Personal Care, Mobility Support",Other,Hindi,Car,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,14:00,19:00,10,8,20,Morning,05/06/2026,Friday,Available
C0073,Student,51.37429,-0.424614,51.351767,-0.389414,12,4,"Personal Care, Mobility Support",Other,Hindi,Car,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Sunday,14:00,19:00,10,8,20,Morning,06/06/2026,Saturday,Available
C0074,Full-Time,51.546163,-0.16214,51.573824,-0.120115,5,2,"First Aid, Personal Care, Meal Preparation",Male,"Spanish, French",Public Transport,Weekends,"Monday, Tuesday, Wednesday, Thursday, Friday",11:00,20:00,35,10,45,Flexible,06/06/2026,Saturday,Available
C0074,Full-Time,51.546163,-0.16214,51.573824,-0.120115,5,2,"First Aid, Personal Care, Meal Preparation",Male,"Spanish, French",Public Transport,Weekends,"Monday, Tuesday, Wednesday, Thursday, Friday",11:00,20:00,35,10,45,Flexible,07/06/2026,Sunday,Available
